id,TP_fp32,FP_fp32,FN_fp32,TN_fp32,precision_fp32,recall_fp32,f1_fp32,iou_fp32,TP_int8,FP_int8,FN_int8,TN_int8,precision_int8,recall_int8,f1_int8,iou_int8,pixels_fp32_int8_diferentes,max_diff_logits,mean_diff_logits,max_diff_prob
ang20191018t183859_r11284_c292_w151_h151,58,22,8,262056,0.725,0.8787878787878788,0.7945205479452054,0.6590909090909091,54,21,12,262057,0.72,0.8181818181818182,0.7659574468085107,0.6206896551724138,7,12.039118766784668,1.169382929801941,0.3161495625972748
ang20191025t193513_r11288_c25_w151_h151,100,34,2,262008,0.746268656716418,0.9803921568627451,0.847457627118644,0.7352941176470589,97,25,5,262017,0.7950819672131147,0.9509803921568627,0.8660714285714285,0.7637795275590551,12,10.634321212768555,0.86990886926651,0.3518170416355133
ang20191025t195446_r6606_c89_w151_h151,137,49,29,261929,0.7365591397849462,0.8253012048192772,0.7784090909090909,0.6372093023255814,130,35,36,261943,0.7878787878787878,0.7831325301204819,0.7854984894259818,0.6467661691542289,21,8.232322692871094,0.8445183634757996,0.3205379545688629
ang20191021t184841_r7454_c343_w151_h151,226,73,201,261644,0.7558528428093646,0.5292740046838408,0.6225895316804408,0.452,218,67,209,261650,0.7649122807017544,0.5105386416861827,0.6123595505617978,0.44129554655870445,30,37.41524887084961,1.197394609451294,0.4229748249053955
ang20191021t184841_r7107_c486_w151_h151,174,33,6,261931,0.8405797101449275,0.9666666666666667,0.8992248062015503,0.8169014084507042,172,23,8,261941,0.882051282051282,0.9555555555555556,0.9173333333333333,0.8472906403940886,14,28.184524536132812,0.8494560718536377,0.6362580060958862
ang20191018t153724_r7632_c466_w151_h151,10,3,33,262098,0.7692307692307693,0.23255813953488372,0.3571428571428571,0.21739130434782608,34,10,9,262091,0.7727272727272727,0.7906976744186046,0.7816091954022988,0.6415094339622641,31,9.141519546508789,0.8101776838302612,0.44993340969085693
ang20191021t163119_r10989_c389_w151_h151,8880,918,3895,248451,0.906307409675444,0.6951076320939334,0.7867806671687413,0.6485065361863726,8987,766,3788,248603,0.9214600635701835,0.7034833659491194,0.7978515625000001,0.6636880584890333,741,11.333503723144531,0.7566185593605042,0.5182295441627502
ang20191018t165503_r11460_c337_w151_h151,0,154,26,261964,0.0,0.0,0.0,0.0,0,229,26,261889,0.0,0.0,0.0,0.0,87,11.873371124267578,1.0437284708023071,0.4912283420562744
ang20191018t165503_r1966_c129_w151_h151,1405,1523,54,259162,0.4798497267759563,0.9629883481836875,0.640528835194894,0.47116029510395707,1375,1320,84,259365,0.5102040816326531,0.9424263193968472,0.6620125180548868,0.49478229578985244,265,30.20888900756836,1.0091174840927124,0.5326749086380005
ang20191021t161810_r3990_c214_w151_h151,799,1356,80,259909,0.3707656612529002,0.9089874857792947,0.5266974291364536,0.3574944071588367,787,1407,92,259858,0.35870556061987235,0.8953356086461889,0.5122030589000977,0.3442694663167104,251,11.462699890136719,0.678674578666687,0.33852797746658325
ang20191018t183859_r7764_c98_w151_h151,55,9,40,262040,0.859375,0.5789473684210527,0.6918238993710693,0.5288461538461539,22,4,73,262045,0.8461538461538461,0.23157894736842105,0.36363636363636365,0.2222222222222222,42,27.769119262695312,1.0348423719406128,0.32620126008987427
ang20191025t174619_r5000_c216_w151_h151,180,40,45,261879,0.8181818181818182,0.8,0.8089887640449439,0.6792452830188679,163,37,62,261882,0.815,0.7244444444444444,0.7670588235294118,0.6221374045801527,24,43.518070220947266,1.63134765625,0.31454771757125854
ang20191021t183204_r8292_c93_w151_h151,354,137,242,261411,0.7209775967413442,0.5939597315436241,0.6513339466421343,0.4829467939972715,371,117,225,261431,0.7602459016393442,0.62248322147651,0.6845018450184501,0.520336605890603,85,25.731578826904297,1.3761682510375977,0.3926307260990143
ang20191021t183204_r7070_c151_w151_h151,359,42,260,261483,0.8952618453865336,0.5799676898222941,0.703921568627451,0.5431164901664145,353,53,266,261472,0.8694581280788177,0.5702746365105008,0.6887804878048781,0.5252976190476191,47,19.627281188964844,0.9310791492462158,0.4526488184928894
ang20191021t173221_r8677_c419_w151_h151,426,80,38,261600,0.841897233201581,0.9181034482758621,0.8783505154639175,0.7830882352941176,392,56,72,261624,0.875,0.8448275862068966,0.8596491228070176,0.7538461538461538,58,12.376649856567383,0.9605935215950012,0.4303736090660095
ang20191025t171141_r8873_c372_w151_h151,113,94,10,261927,0.5458937198067633,0.9186991869918699,0.6848484848484848,0.5207373271889401,114,74,9,261947,0.6063829787234043,0.926829268292683,0.7331189710610932,0.5786802030456852,21,42.45874786376953,1.102466344833374,0.1937432438135147
ang20191021t154726_r9012_c276_w151_h151,186,33,30,261895,0.8493150684931506,0.8611111111111112,0.8551724137931035,0.7469879518072289,170,16,46,261912,0.9139784946236559,0.7870370370370371,0.8457711442786069,0.7327586206896551,37,18.176597595214844,0.9900426864624023,0.4598188102245331
ang20191018t183859_r15671_c209_w151_h151,168,58,62,261856,0.7433628318584071,0.7304347826086957,0.736842105263158,0.5833333333333334,166,48,64,261866,0.7757009345794392,0.7217391304347827,0.7477477477477478,0.5971223021582733,20,11.653169631958008,0.9390871524810791,0.24759441614151
ang20191025t191752_r9839_c105_w151_h151,217,2094,10,259823,0.0938987451319775,0.9559471365638766,0.17100078802206461,0.0934941835415769,210,2153,17,259764,0.08887008040626322,0.9251101321585903,0.16216216216216214,0.08823529411764706,156,18.023521423339844,0.9138219356536865,0.3979075253009796
ang20191021t183204_r7413_c7_w151_h151,362,67,11,261704,0.8438228438228438,0.9705093833780161,0.9027431421446385,0.8227272727272728,351,46,22,261725,0.8841309823677582,0.9410187667560321,0.9116883116883117,0.837708830548926,32,22.00997543334961,1.0023139715194702,0.40036827325820923
ang20191021t194835_r9149_c236_w151_h151,150,33,17,261944,0.819672131147541,0.8982035928143712,0.8571428571428572,0.75,149,27,18,261950,0.8465909090909091,0.8922155688622755,0.8688046647230322,0.7680412371134021,11,47.425392150878906,1.467292070388794,0.39232999086380005
ang20191021t174954_r6623_c170_w151_h151,0,0,52,262092,0.0,0.0,0.0,0.0,0,0,52,262092,0.0,0.0,0.0,0.0,0,9.831750869750977,0.832159698009491,0.2058756947517395
ang20191025t185816_r9590_c99_w151_h151,0,98,30,262016,0.0,0.0,0.0,0.0,0,57,30,262057,0.0,0.0,0.0,0.0,55,11.257452011108398,1.4020949602127075,0.3841479420661926
ang20191025t195446_r5631_c208_w151_h151,0,0,16,262128,0.0,0.0,0.0,0.0,0,11,16,262117,0.0,0.0,0.0,0.0,11,34.286983489990234,1.8047997951507568,0.36853793263435364
ang20191021t174954_r10250_c171_w151_h151,168,1825,8,260143,0.08429503261414953,0.9545454545454546,0.15491009681881052,0.08395802098950525,164,1667,12,260301,0.08956854178044785,0.9318181818181818,0.16342800199302443,0.08898534997287032,334,9.697427749633789,0.715383768081665,0.49325504899024963
ang20191018t183859_r4431_c310_w151_h151,9,0,20,262115,1.0,0.3103448275862069,0.4736842105263158,0.3103448275862069,16,5,13,262110,0.7619047619047619,0.5517241379310345,0.64,0.47058823529411764,12,10.195297241210938,0.918108344078064,0.2014874517917633
ang20191018t183859_r8656_c395_w151_h151,215,46,104,261779,0.8237547892720306,0.6739811912225705,0.7413793103448275,0.589041095890411,220,50,99,261775,0.8148148148148148,0.6896551724137931,0.7470288624787776,0.5962059620596206,17,9.326800346374512,0.6435883641242981,0.14338070154190063
ang20191021t184841_r2194_c463_w151_h151,109,29,9,261997,0.7898550724637681,0.923728813559322,0.8515625,0.7414965986394558,104,35,14,261991,0.7482014388489209,0.8813559322033898,0.8093385214007781,0.6797385620915033,11,33.01116943359375,0.7473682165145874,0.2148561179637909
ang20191025t182152_r11770_c188_w151_h151,124,8,173,261839,0.9393939393939394,0.4175084175084175,0.5780885780885782,0.4065573770491803,117,28,180,261819,0.8068965517241379,0.3939393939393939,0.5294117647058822,0.36,31,12.493505477905273,1.1661036014556885,0.3833009898662567
ang20191021t173221_r8662_c163_w151_h151,43,3,21,262077,0.9347826086956522,0.671875,0.7818181818181819,0.6417910447761194,54,7,10,262073,0.8852459016393442,0.84375,0.864,0.7605633802816901,17,12.266883850097656,1.1709394454956055,0.4102019667625427
ang20191021t180251_r7753_c178_w151_h151,202,43,12,261887,0.8244897959183674,0.9439252336448598,0.8801742919389979,0.7859922178988327,197,29,17,261901,0.8716814159292036,0.9205607476635514,0.8954545454545455,0.8106995884773662,19,15.061763763427734,1.003875970840454,0.3950038254261017
ang20191021t171902_r3493_c509_w151_h151,87,15,11,262031,0.8529411764705882,0.8877551020408163,0.87,0.7699115044247787,88,14,10,262032,0.8627450980392157,0.8979591836734694,0.8799999999999999,0.7857142857142857,8,11.60468864440918,0.7693151235580444,0.31567496061325073
ang20191021t190136_r7840_c242_w151_h151,395,107,54,261588,0.7868525896414342,0.8797327394209354,0.8307045215562565,0.710431654676259,328,65,121,261630,0.8346055979643766,0.7305122494432071,0.7790973871733967,0.6381322957198443,133,41.753414154052734,0.9569912552833557,0.5324742197990417
ang20191021t191828_r9920_c548_w151_h151,142,17,12,261973,0.8930817610062893,0.922077922077922,0.9073482428115016,0.8304093567251462,135,17,19,261973,0.8881578947368421,0.8766233766233766,0.8823529411764706,0.7894736842105263,13,46.128360748291016,0.8328445553779602,0.3398808538913727
ang20191021t180251_r6898_c354_w151_h151,138,30,12,261964,0.8214285714285714,0.92,0.8679245283018867,0.7666666666666667,136,28,14,261966,0.8292682926829268,0.9066666666666666,0.8662420382165605,0.7640449438202247,6,45.48659896850586,0.8899902105331421,0.4980364739894867
ang20191025t205201_r6175_c87_w151_h151,0,0,8,262136,0.0,0.0,0.0,0.0,0,0,8,262136,0.0,0.0,0.0,0.0,0,8.663656234741211,0.8652492165565491,0.10005134344100952
ang20191021t174954_r8450_c592_w151_h151,0,82,81,261981,0.0,0.0,0.0,0.0,0,125,81,261938,0.0,0.0,0.0,0.0,43,10.164212226867676,0.8205058574676514,0.2735149562358856
ang20191021t183204_r6003_c519_w151_h151,257,155,20,261712,0.6237864077669902,0.927797833935018,0.7460087082728593,0.5949074074074074,253,128,24,261739,0.6640419947506562,0.9133574007220217,0.7689969604863222,0.6246913580246913,41,10.410816192626953,0.7600977420806885,0.31892991065979004
ang20191025t195446_r13089_c251_w151_h151,29,12,14,262089,0.7073170731707317,0.6744186046511628,0.6904761904761904,0.5272727272727272,30,10,13,262091,0.75,0.6976744186046512,0.7228915662650603,0.5660377358490566,3,11.217878341674805,1.2938882112503052,0.2833000123500824
ang20191025t195446_r12489_c497_w151_h151,0,0,53,262091,0.0,0.0,0.0,0.0,0,0,53,262091,0.0,0.0,0.0,0.0,0,9.507486343383789,0.8202619552612305,0.20506598055362701
ang20191021t174954_r10300_c437_w151_h151,110,29,50,261955,0.7913669064748201,0.6875,0.7357859531772575,0.582010582010582,106,20,54,261964,0.8412698412698413,0.6625,0.7412587412587412,0.5888888888888889,13,10.570743560791016,0.8577786087989807,0.2814502716064453
ang20191018t165503_r2879_c215_w151_h151,701,130,103,261210,0.8435619735258725,0.8718905472636815,0.857492354740061,0.7505353319057816,748,339,56,261001,0.6881324747010119,0.9303482587064676,0.7911158117398203,0.6544181977252843,398,23.95920181274414,0.9469667077064514,0.7466161251068115
ang20191025t185816_r3392_c513_w151_h151,431,10,714,260989,0.9773242630385488,0.3764192139737991,0.5435056746532156,0.37316017316017314,440,9,705,260990,0.9799554565701559,0.38427947598253276,0.5520702634880804,0.38128249566724437,28,11.909339904785156,0.9454947113990784,0.3639180660247803
ang20191021t174954_r7671_c297_w151_h151,96,40,6,262002,0.7058823529411765,0.9411764705882353,0.8067226890756304,0.676056338028169,90,19,12,262023,0.8256880733944955,0.8823529411764706,0.8530805687203792,0.743801652892562,27,12.48881721496582,0.8684988617897034,0.43087878823280334
ang20191025t193513_r11161_c353_w151_h151,87,16,86,261955,0.8446601941747572,0.5028901734104047,0.6304347826086957,0.4603174603174603,71,9,102,261962,0.8875,0.41040462427745666,0.5612648221343874,0.3901098901098901,23,12.206296920776367,0.8389413952827454,0.22688545286655426
ang20191018t174629_r3845_c306_w151_h151,0,247,54,261843,0.0,0.0,0.0,0.0,0,218,54,261872,0.0,0.0,0.0,0.0,71,34.578243255615234,1.4789124727249146,0.44689443707466125
ang20191025t195446_r13044_c34_w151_h151,15,1,28,262100,0.9375,0.3488372093023256,0.5084745762711865,0.3409090909090909,26,4,17,262097,0.8666666666666667,0.6046511627906976,0.7123287671232877,0.5531914893617021,14,11.535062789916992,0.9560291171073914,0.22164738178253174
ang20191018t183859_r13616_c304_w151_h151,0,0,7,262137,0.0,0.0,0.0,0.0,0,0,7,262137,0.0,0.0,0.0,0.0,0,10.606440544128418,1.0889654159545898,0.014592057093977928
ang20191018t183859_r1571_c261_w151_h151,14,1983,3,260144,0.007010515773660491,0.8235294117647058,0.013902681231380339,0.007,13,1647,4,260480,0.00783132530120482,0.7647058823529411,0.01550387596899225,0.0078125,337,35.8309326171875,1.0496445894241333,0.3265998661518097
ang20191021t170142_r3494_c185_w151_h151,142,25,41,261936,0.8502994011976048,0.7759562841530054,0.8114285714285715,0.6826923076923077,110,20,73,261941,0.8461538461538461,0.6010928961748634,0.7028753993610224,0.541871921182266,37,17.205028533935547,0.8688426613807678,0.2548969089984894
ang20191018t181457_r9197_c354_w151_h151,181,50,24,261889,0.7835497835497836,0.8829268292682927,0.8302752293577983,0.7098039215686275,168,35,37,261904,0.8275862068965517,0.8195121951219512,0.8235294117647058,0.7,30,24.357696533203125,1.1772005558013916,0.22608068585395813
ang20191018t165503_r13209_c119_w151_h151,103,17,341,261683,0.8583333333333333,0.23198198198198197,0.3652482269503545,0.22342733188720174,92,39,352,261661,0.7022900763358778,0.2072072072072072,0.31999999999999995,0.19047619047619047,47,16.211193084716797,1.759816288948059,0.4296567440032959
ang20191021t153008_r8243_c183_w151_h151,381,84,12,261667,0.8193548387096774,0.9694656488549618,0.8881118881118881,0.7987421383647799,371,69,22,261682,0.8431818181818181,0.9440203562340967,0.8907563025210085,0.803030303030303,29,17.314693450927734,1.1068358421325684,0.5587903261184692
ang20191021t194835_r7213_c218_w151_h151,65,19,7,262053,0.7738095238095238,0.9027777777777778,0.8333333333333333,0.7142857142857143,63,18,9,262054,0.7777777777777778,0.875,0.823529411764706,0.7,11,9.576139450073242,1.047845482826233,0.4538038969039917
ang20191025t191752_r5281_c191_w151_h151,0,0,40,262104,0.0,0.0,0.0,0.0,0,0,40,262104,0.0,0.0,0.0,0.0,0,27.35114288330078,1.5329235792160034,0.2201753556728363
ang20191021t153008_r2876_c296_w151_h151,928,1134,309,259773,0.45004849660523766,0.7502021018593371,0.5625947256744468,0.39139603542808943,935,1269,302,259638,0.4242286751361162,0.7558609539207761,0.5434466724789306,0.3731045490822027,304,8.512582778930664,0.7242079377174377,0.5124962329864502
ang20191021t181927_r6019_c105_w151_h151,296,60,17,261771,0.8314606741573034,0.9456869009584664,0.8849028400597906,0.7935656836461126,295,51,18,261780,0.8526011560693642,0.9424920127795527,0.8952959028831563,0.8104395604395604,12,12.201675415039062,0.9251705408096313,0.38147199153900146
ang20191025t195446_r7025_c79_w151_h151,0,0,53,262091,0.0,0.0,0.0,0.0,0,0,53,262091,0.0,0.0,0.0,0.0,0,7.405376434326172,0.8366218209266663,0.05359460413455963
ang20191018t153724_r7214_c341_w151_h151,181,211,41,261711,0.461734693877551,0.8153153153153153,0.5895765472312703,0.418013856812933,170,100,52,261822,0.6296296296296297,0.7657657657657657,0.6910569105691057,0.5279503105590062,126,20.86813735961914,1.025684118270874,0.5068835616111755
ang20191021t183204_r2919_c133_w151_h151,19,1,12,262112,0.95,0.6129032258064516,0.7450980392156863,0.59375,20,4,11,262109,0.8333333333333334,0.6451612903225806,0.7272727272727272,0.5714285714285714,4,16.447490692138672,1.0164133310317993,0.6223565340042114
ang20191018t174629_r6767_c366_w151_h151,0,0,70,262074,0.0,0.0,0.0,0.0,0,2,70,262072,0.0,0.0,0.0,0.0,2,21.153491973876953,0.8929243087768555,0.3103959560394287
ang20191021t163119_r7802_c11_w151_h151,238,61,81,261764,0.7959866220735786,0.7460815047021944,0.7702265372168285,0.6263157894736842,218,37,101,261788,0.8549019607843137,0.6833855799373041,0.7595818815331011,0.6123595505617978,46,15.145452499389648,1.0429949760437012,0.4113927483558655
ang20191021t173221_r4208_c335_w151_h151,11,1,7,262125,0.9166666666666666,0.6111111111111112,0.7333333333333334,0.5789473684210527,16,3,2,262123,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.7619047619047619,7,34.65440368652344,0.7196646332740784,0.3556869328022003
ang20191018t181457_r14833_c352_w151_h151,51,20,3,262070,0.7183098591549296,0.9444444444444444,0.816,0.6891891891891891,50,17,4,262073,0.746268656716418,0.9259259259259259,0.8264462809917356,0.704225352112676,4,11.842631340026855,0.8693370819091797,0.19204296171665192
ang20191021t154726_r8306_c43_w151_h151,448,94,75,261527,0.8265682656826568,0.8565965583173997,0.8413145539906104,0.7260940032414911,441,124,82,261497,0.7805309734513274,0.8432122370936902,0.8106617647058822,0.6816074188562596,45,12.178714752197266,0.9933152198791504,0.4848327040672302
ang20191021t183204_r8165_c369_w151_h151,116,58,3,261967,0.6666666666666666,0.9747899159663865,0.7918088737201364,0.655367231638418,113,45,6,261980,0.7151898734177216,0.9495798319327731,0.815884476534296,0.6890243902439024,16,45.03066635131836,1.3122000694274902,0.2273104190826416
ang20191025t185816_r3570_c516_w151_h151,427,46,420,261251,0.9027484143763214,0.5041322314049587,0.6469696969696969,0.47816349384098544,418,42,429,261255,0.908695652173913,0.4935064935064935,0.6396327467482784,0.4701912260967379,13,13.69176197052002,0.9766345024108887,0.27461808919906616
ang20191018t183859_r16730_c458_w151_h151,66,44,20,262014,0.6,0.7674418604651163,0.673469387755102,0.5076923076923077,65,39,21,262019,0.625,0.7558139534883721,0.6842105263157895,0.52,6,11.730238914489746,1.1320061683654785,0.1885145604610443
ang20191021t154726_r10373_c98_w151_h151,138,263,12,261731,0.34413965087281795,0.92,0.500907441016334,0.3341404358353511,137,137,13,261857,0.5,0.9133333333333333,0.6462264150943396,0.47735191637630664,135,15.662073135375977,1.3057873249053955,0.2706061601638794
ang20191021t161810_r3297_c150_w151_h151,136,34,23,261951,0.8,0.8553459119496856,0.8267477203647416,0.7046632124352331,113,16,46,261969,0.875968992248062,0.710691823899371,0.7847222222222223,0.6457142857142857,41,25.223186492919922,0.9955586791038513,0.2729150652885437
ang20191021t183204_r9164_c171_w151_h151,39,30,3,262072,0.5652173913043478,0.9285714285714286,0.7027027027027025,0.5416666666666666,40,26,2,262076,0.6060606060606061,0.9523809523809523,0.7407407407407407,0.5882352941176471,13,10.02504825592041,1.0981582403182983,0.34199509024620056
ang20191021t163119_r3808_c462_w151_h151,10,1046,156,260932,0.00946969696969697,0.060240963855421686,0.01636661211129296,0.00825082508250825,33,660,133,261318,0.047619047619047616,0.19879518072289157,0.07683352735739232,0.039951573849878935,415,10.410807609558105,0.7930569648742676,0.5453734993934631
ang20191021t154726_r2551_c317_w151_h151,321,133,5,261685,0.7070484581497798,0.9846625766871165,0.8230769230769232,0.6993464052287581,316,105,10,261713,0.7505938242280285,0.9693251533742331,0.8460508701472557,0.7331786542923434,41,10.434209823608398,0.7382171154022217,0.48204296827316284
ang20191021t180251_r10173_c407_w151_h151,0,278,48,261818,0.0,0.0,0.0,0.0,0,137,48,261959,0.0,0.0,0.0,0.0,153,14.15576171875,0.8525802493095398,0.33627593517303467
ang20191021t153008_r2518_c8_w151_h151,586,1213,31,260314,0.3257365202890495,0.9497568881685575,0.4850993377483444,0.32021857923497266,567,1333,50,260194,0.2984210526315789,0.9189627228525121,0.45053635280095344,0.2907692307692308,291,8.257981300354004,0.6635299324989319,0.5631082653999329
ang20191025t185816_r10288_c294_w151_h151,0,5,26,262113,0.0,0.0,0.0,0.0,0,9,26,262109,0.0,0.0,0.0,0.0,4,23.185588836669922,1.2301808595657349,0.17964893579483032
ang20191021t194835_r10970_c92_w151_h151,164,33,197,261750,0.8324873096446701,0.45429362880886426,0.5878136200716846,0.41624365482233505,325,51,36,261732,0.8643617021276596,0.9002770083102493,0.8819538670284939,0.7888349514563107,179,9.206003189086914,0.9605374932289124,0.6005032062530518
ang20191021t153008_r4646_c236_w151_h151,1387,579,426,259752,0.7054933875890133,0.7650303364589078,0.7340566287377613,0.5798494983277592,1335,709,478,259622,0.6531311154598826,0.7363485934914507,0.69224786103189,0.5293417922283902,396,9.784502983093262,0.82763671875,0.6884161233901978
ang20191021t180251_r10725_c23_w151_h151,177,102,71,261794,0.6344086021505376,0.7137096774193549,0.6717267552182163,0.5057142857142857,166,77,82,261819,0.6831275720164609,0.6693548387096774,0.6761710794297352,0.5107692307692308,38,10.467672348022461,0.8019612431526184,0.278972327709198
ang20191018t183859_r15446_c375_w151_h151,183,84,47,261830,0.6853932584269663,0.7956521739130434,0.7364185110663983,0.5828025477707006,178,86,52,261828,0.6742424242424242,0.7739130434782608,0.720647773279352,0.5632911392405063,23,10.764961242675781,0.9921149015426636,0.20747655630111694
ang20191021t184841_r8326_c425_w151_h151,507,543,271,260823,0.4828571428571429,0.6516709511568124,0.5547045951859956,0.3838001514004542,489,506,289,260860,0.4914572864321608,0.62853470437018,0.5516074450084602,0.3808411214953271,67,41.12185287475586,1.1420667171478271,0.40247613191604614
ang20191021t163119_r8232_c64_w151_h151,119,45,33,261947,0.725609756097561,0.7828947368421053,0.7531645569620253,0.6040609137055838,118,48,34,261944,0.7108433734939759,0.7763157894736842,0.7421383647798742,0.59,20,23.903057098388672,1.205980658531189,0.23920941352844238
ang20191021t164905_r9972_c178_w151_h151,123,3623,302,258096,0.03283502402562734,0.28941176470588237,0.05897866219132103,0.030385375494071148,322,3115,103,258604,0.09368635437881874,0.7576470588235295,0.1667529777317452,0.09096045197740113,879,38.11623001098633,0.8284878730773926,0.6655324101448059
ang20191018t183859_r3359_c292_w151_h151,61,3,84,261996,0.953125,0.4206896551724138,0.583732057416268,0.41216216216216217,52,3,93,261996,0.9454545454545454,0.3586206896551724,0.52,0.35135135135135137,9,36.00672912597656,0.9648197293281555,0.19466537237167358
ang20191021t161810_r3823_c46_w151_h151,745,1848,134,259417,0.2873119938295411,0.8475540386803185,0.42914746543778803,0.2731939860652732,779,1993,100,259272,0.281024531024531,0.8862343572241184,0.42673240208162144,0.27123955431754876,429,8.904438018798828,0.6391841173171997,0.46280983090400696
ang20191021t153008_r8433_c459_w151_h151,390,83,18,261653,0.8245243128964059,0.9558823529411765,0.8853575482406356,0.7942973523421588,391,88,17,261648,0.8162839248434238,0.9583333333333334,0.8816234498308907,0.7883064516129032,26,35.11223602294922,0.8867273330688477,0.28526145219802856
ang20191021t193145_r7745_c179_w151_h151,116,30,3,261995,0.7945205479452054,0.9747899159663865,0.8754716981132075,0.7785234899328859,114,24,5,262001,0.8260869565217391,0.957983193277311,0.88715953307393,0.7972027972027972,12,16.952003479003906,0.5853673219680786,0.23531782627105713
ang20191021t183204_r8179_c85_w151_h151,156,417,16,261555,0.27225130890052357,0.9069767441860465,0.41879194630872485,0.26485568760611206,151,392,21,261580,0.27808471454880296,0.877906976744186,0.4223776223776224,0.26773049645390073,64,37.00743103027344,1.3090239763259888,0.43123146891593933
ang20191021t184841_r8215_c417_w151_h151,911,166,500,260567,0.8458681522748375,0.6456413890857547,0.732315112540193,0.5776791376030438,892,141,519,260592,0.8635043562439496,0.6321757618710134,0.7299509001636661,0.5747422680412371,68,41.684669494628906,1.0964956283569336,0.3164489269256592
ang20191021t171902_r10628_c423_w151_h151,0,0,44,262100,0.0,0.0,0.0,0.0,0,0,44,262100,0.0,0.0,0.0,0.0,0,10.349027633666992,0.7594026923179626,0.137929305434227
ang20191018t183859_r15633_c372_w151_h151,168,48,62,261866,0.7777777777777778,0.7304347826086957,0.7533632286995515,0.60431654676259,163,40,67,261874,0.8029556650246306,0.7086956521739131,0.7528868360277137,0.6037037037037037,15,14.179990768432617,1.1137398481369019,0.18550920486450195
ang20191021t180251_r9355_c302_w151_h151,59,20,7,262058,0.7468354430379747,0.8939393939393939,0.8137931034482758,0.686046511627907,59,19,7,262059,0.7564102564102564,0.8939393939393939,0.8194444444444444,0.6941176470588235,7,46.29767990112305,1.2766603231430054,0.29067113995552063
ang20191021t153008_r4804_c289_w151_h151,1234,783,705,259422,0.6117997025285077,0.6364105208870552,0.6238624873609707,0.4533431300514328,1176,733,763,259472,0.6160293347302253,0.6064981949458483,0.6112266112266111,0.44011976047904194,316,10.839808464050293,0.7055344581604004,0.4398517608642578
ang20191018t172239_r5618_c276_w151_h151,0,5,0,262139,0.0,0.0,0.0,0.0,0,4,0,262140,0.0,0.0,0.0,0.0,3,46.194862365722656,1.6296412944793701,0.15753629803657532
ang20191021t164905_r10652_c11_w151_h151,102,3631,20,258391,0.027323868202518083,0.8360655737704918,0.0529182879377432,0.02717825739408473,101,5244,21,256778,0.01889616463985033,0.8278688524590164,0.036948966526431315,0.018822213939619827,3468,12.149185180664062,0.936843752861023,0.8832114934921265
ang20191021t181927_r10749_c356_w151_h151,91,132,5,261916,0.4080717488789238,0.9479166666666666,0.5705329153605015,0.3991228070175439,90,143,6,261905,0.38626609442060084,0.9375,0.547112462006079,0.37656903765690375,22,10.915061950683594,1.023555040359497,0.2959410548210144
ang20191021t154726_r10118_c446_w151_h151,0,12504,69,249571,0.0,0.0,0.0,0.0,0,11992,69,250083,0.0,0.0,0.0,0.0,1826,15.091384887695312,0.5698843598365784,0.737221896648407
